,Content ID,Reaction Type,Datetime,User ID,Content Type,Category,Sentiment,Score
5967,590873fc-e921-4396-a173-a43451675afc,dislike,2021-06-06 12:50:07,1e571af5-1796-424c-b744-a925897d44a3,GIF,Studying,negative,10
5968,590873fc-e921-4396-a173-a43451675afc,love,2020-11-02 03:38:20,4cbd005f-69d5-4a83-9947-7009f69c0e7d,GIF,Studying,positive,65
5969,590873fc-e921-4396-a173-a43451675afc,scared,2020-08-27 07:49:47,93dd80c0-4ff2-42ed-9949-1621b0a68c63,GIF,Studying,negative,15
5970,590873fc-e921-4396-a173-a43451675afc,scared,2020-08-20 07:15:08,f86853a2-acda-4319-a50c-03f014248042,GIF,Studying,negative,15
5971,590873fc-e921-4396-a173-a43451675afc,interested,2021-01-26 10:01:18,d3aa94aa-3e81-49e4-915a-d269e4f42f29,GIF,Studying,positive,30
5972,590873fc-e921-4396-a173-a43451675afc,indifferent,2021-03-05 22:57:57,e89d4cb0-3bec-43b8-8060-719983fe68a9,GIF,Studying,neutral,20
5973,590873fc-e921-4396-a173-a43451675afc,scared,2020-09-29 14:41:49,2aae6657-1214-4119-8cde-6b0dc5cd5529,GIF,Studying,negative,15
5974,590873fc-e921-4396-a173-a43451675afc,hate,2020-09-24 01:35:03,e79a2e98-57b4-4469-8da4-87f338460d42,GIF,Studying,negative,5
5975,590873fc-e921-4396-a173-a43451675afc,hate,2020-11-21 16:21:55,ffdb3615-516c-422f-aa24-a137e3027d3a,GIF,Studying,negative,5
5976,590873fc-e921-4396-a173-a43451675afc,super love,2021-04-11 23:24:18,a1290f9f-af93-432d-be86-65840470c621,GIF,Studying,positive,75
5977,590873fc-e921-4396-a173-a43451675afc,dislike,2021-04-15 18:17:01,fe37b2b4-ee09-4caf-aff5-fd15f6f083a1,GIF,Studying,negative,10
5978,590873fc-e921-4396-a173-a43451675afc,super love,2021-02-28 16:16:42,1582dac6-ebec-43ed-a34a-1a202ca72627,GIF,Studying,positive,75
5979,590873fc-e921-4396-a173-a43451675afc,want,2020-10-19 03:55:25,b7e4b060-7b74-408f-b7d7-67a5e1dbfce3,GIF,Studying,positive,70
5980,590873fc-e921-4396-a173-a43451675afc,disgust,2020-11-05 23:29:33,b1ceae0c-016d-421f-a6f0-488a7857f9f6,GIF,Studying,negative,0
5981,590873fc-e921-4396-a173-a43451675afc,worried,2021-04-08 18:16:28,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,GIF,Studying,negative,12
5982,590873fc-e921-4396-a173-a43451675afc,dislike,2021-05-23 16:37:12,77a7b81e-96f7-4e5a-92c7-5b07f7333913,GIF,Studying,negative,10
5983,590873fc-e921-4396-a173-a43451675afc,interested,2021-03-26 07:38:43,11f207c2-0113-47e5-aa9a-df2c7b91ac75,GIF,Studying,positive,30
5984,590873fc-e921-4396-a173-a43451675afc,indifferent,2020-12-02 09:31:48,f73a01fe-444d-4b94-8d0e-4ec2cb97495b,GIF,Studying,neutral,20
5985,590873fc-e921-4396-a173-a43451675afc,cherish,2020-12-30 18:45:47,b596e7d8-dd3f-4125-8b99-4bf2283657cd,GIF,Studying,positive,70
5986,590873fc-e921-4396-a173-a43451675afc,scared,2021-06-16 15:26:40,fe0e2711-bad0-4a0a-90fa-b2d9e8c773a8,GIF,Studying,negative,15
5987,590873fc-e921-4396-a173-a43451675afc,disgust,2020-10-30 09:23:17,002cd824-10f2-447c-8d1c-940325a1cdf4,GIF,Studying,negative,0
5988,590873fc-e921-4396-a173-a43451675afc,peeking,2020-11-08 07:52:44,306662a5-e17a-44a4-bb67-cc858ae1dccd,GIF,Studying,neutral,35
5989,590873fc-e921-4396-a173-a43451675afc,indifferent,2021-02-25 01:12:10,8af596f3-c67c-4f40-a0cc-e258e730a8f5,GIF,Studying,neutral,20
5990,590873fc-e921-4396-a173-a43451675afc,heart,2020-07-19 09:16:08,d74e1b39-7b34-4bcb-a24d-e215097187f5,GIF,Studying,positive,60
5991,590873fc-e921-4396-a173-a43451675afc,like,2021-01-17 02:40:36,ce9b41f4-625e-4868-83d1-6b53767a8af5,GIF,Studying,positive,50
5992,590873fc-e921-4396-a173-a43451675afc,cherish,2021-02-22 14:11:48,f46eee2a-6024-4046-a6f4-5232366edb87,GIF,Studying,positive,70
5993,590873fc-e921-4396-a173-a43451675afc,super love,2020-06-21 07:31:17,3a752edf-f723-46a5-bffb-4a9ed6475546,GIF,Studying,positive,75
5994,b4c71928-99f0-4f1e-bdff-3d99c16113ac,scared,2020-07-07 08:05:20,2026ccb6-77b2-494c-9b6b-a5d32aa86776,video,Travel,negative,15
5995,b4c71928-99f0-4f1e-bdff-3d99c16113ac,heart,2020-12-16 09:57:49,9a5aca53-6263-485a-bf77-e60c4608fd26,video,Travel,positive,60
5996,b4c71928-99f0-4f1e-bdff-3d99c16113ac,hate,2021-05-02 12:26:38,6f2e20b4-5d7f-4345-b5a1-71a768ab8050,video,Travel,negative,5
5997,b4c71928-99f0-4f1e-bdff-3d99c16113ac,super love,2020-07-29 18:13:10,4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab,video,Travel,positive,75
5998,b4c71928-99f0-4f1e-bdff-3d99c16113ac,scared,2021-06-08 06:56:52,bf721d00-4fa1-44b1-834f-4730cd51aefa,video,Travel,negative,15
5999,b4c71928-99f0-4f1e-bdff-3d99c16113ac,love,2021-04-09 23:30:27,c880dbc5-8997-4f38-9055-c254b9133175,video,Travel,positive,65
6000,b4c71928-99f0-4f1e-bdff-3d99c16113ac,cherish,2021-05-26 00:20:41,ad4bd878-55e7-487c-a4db-470b23bbd832,video,Travel,positive,70
6001,b4c71928-99f0-4f1e-bdff-3d99c16113ac,super love,2020-06-29 16:31:41,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,Travel,positive,75
6002,b4c71928-99f0-4f1e-bdff-3d99c16113ac,scared,2021-02-04 12:52:54,d81dc9d9-a614-40f1-9dd4-7a4a05bac243,video,Travel,negative,15
6003,b4c71928-99f0-4f1e-bdff-3d99c16113ac,interested,2020-07-20 12:05:51,9e9c6089-692f-406c-afee-50f62c127e9d,video,Travel,positive,30
6004,b4c71928-99f0-4f1e-bdff-3d99c16113ac,dislike,2020-07-26 10:49:39,aa71ef91-252d-4c99-92ad-cf617f09fced,video,Travel,negative,10
6005,b4c71928-99f0-4f1e-bdff-3d99c16113ac,heart,2020-12-28 02:34:30,bbe8f83c-af9c-4dab-b5fa-7925822e450d,video,Travel,positive,60
6006,b4c71928-99f0-4f1e-bdff-3d99c16113ac,disgust,2021-02-08 02:19:10,f4ed8f9c-5eac-4d77-a206-c60afda2921a,video,Travel,negative,0
6007,b4c71928-99f0-4f1e-bdff-3d99c16113ac,cherish,2021-03-28 10:46:20,de1d478e-3552-4223-b039-d3086cc485ec,video,Travel,positive,70
6008,b4c71928-99f0-4f1e-bdff-3d99c16113ac,cherish,2020-07-07 03:52:17,3a80467c-0f1f-49ca-b904-1938ea2177a9,video,Travel,positive,70
6009,b4c71928-99f0-4f1e-bdff-3d99c16113ac,worried,2020-07-06 06:09:20,d9aab962-e964-4afd-83ee-abda0865da67,video,Travel,negative,12
6010,b4c71928-99f0-4f1e-bdff-3d99c16113ac,love,2020-09-04 02:22:53,d9aab962-e964-4afd-83ee-abda0865da67,video,Travel,positive,65
6011,b4c71928-99f0-4f1e-bdff-3d99c16113ac,worried,2021-04-22 07:11:28,e206e31b-5f85-4964-b6ea-d7ee5324def1,video,Travel,negative,12
6012,b4c71928-99f0-4f1e-bdff-3d99c16113ac,scared,2020-12-06 10:44:01,d74e1b39-7b34-4bcb-a24d-e215097187f5,video,Travel,negative,15
6013,b4c71928-99f0-4f1e-bdff-3d99c16113ac,want,2021-01-18 09:07:18,e2377b94-f06a-49ed-a266-377c4b07e980,video,Travel,positive,70
6014,b4c71928-99f0-4f1e-bdff-3d99c16113ac,interested,2021-03-04 14:50:56,dab237a2-dcc9-4322-a9b6-b2d16ee38c78,video,Travel,positive,30
6015,b4c71928-99f0-4f1e-bdff-3d99c16113ac,scared,2020-08-05 09:19:13,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,video,Travel,negative,15
6016,b4c71928-99f0-4f1e-bdff-3d99c16113ac,love,2020-12-27 05:50:26,4bc62825-3109-4796-9465-1bf853165347,video,Travel,positive,65
6017,b4c71928-99f0-4f1e-bdff-3d99c16113ac,want,2021-02-06 06:55:38,b0d6f088-ee97-4087-aeb1-4957f24a5f4d,video,Travel,positive,70
6018,b4c71928-99f0-4f1e-bdff-3d99c16113ac,dislike,2021-05-02 04:11:38,e74edcea-5db4-4412-a4ce-eb7c5adc314a,video,Travel,negative,10
6019,b4c71928-99f0-4f1e-bdff-3d99c16113ac,peeking,2021-01-23 21:49:24,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,video,Travel,neutral,35
6020,b4c71928-99f0-4f1e-bdff-3d99c16113ac,scared,2021-04-11 14:08:35,3c45659f-e24d-4b0d-8210-0b7704ea1ac6,video,Travel,negative,15
6021,b4c71928-99f0-4f1e-bdff-3d99c16113ac,intrigued,2020-11-19 08:00:26,c76c3393-88e2-47b0-ac37-dc4f2053f5a5,video,Travel,positive,45
6022,b4c71928-99f0-4f1e-bdff-3d99c16113ac,super love,2021-04-07 07:57:06,c43c2351-9591-4122-acdd-b521723d7292,video,Travel,positive,75
6023,b4c71928-99f0-4f1e-bdff-3d99c16113ac,adore,2021-03-14 03:39:06,22056f9e-4654-44e9-930d-2fabdeb80f95,video,Travel,positive,72
6024,b4c71928-99f0-4f1e-bdff-3d99c16113ac,disgust,2020-08-08 01:43:10,18c56602-937e-4ff3-bc6c-43f0b14212ca,video,Travel,negative,0
6025,b4c71928-99f0-4f1e-bdff-3d99c16113ac,indifferent,2021-05-02 21:34:57,248a8f9f-10ac-4786-adfb-d0c3dd4e4b97,video,Travel,neutral,20
6026,b4c71928-99f0-4f1e-bdff-3d99c16113ac,peeking,2020-08-14 11:05:28,73a9e869-62a6-4508-b146-20dc9de19276,video,Travel,neutral,35
6027,b4c71928-99f0-4f1e-bdff-3d99c16113ac,dislike,2020-11-20 18:47:53,d81dc9d9-a614-40f1-9dd4-7a4a05bac243,video,Travel,negative,10
6028,c7b02507-18a2-4169-91f1-4fc727c8bc03,cherish,2021-02-13 08:31:30,a4fd7920-9edf-4930-84bd-7a38b3bf9cec,GIF,Dogs,positive,70
6029,c7b02507-18a2-4169-91f1-4fc727c8bc03,adore,2020-08-18 08:58:14,29ba1f29-2e45-41bd-9c43-05d0dae6c1c6,GIF,Dogs,positive,72
6030,c7b02507-18a2-4169-91f1-4fc727c8bc03,heart,2020-10-28 16:20:54,c834ba1d-8a10-4984-aaf2-7c2eab207076,GIF,Dogs,positive,60
6031,c7b02507-18a2-4169-91f1-4fc727c8bc03,dislike,2021-05-22 17:28:35,b827588c-31b2-47f3-916a-a1dbf7987f50,GIF,Dogs,negative,10
6032,c7b02507-18a2-4169-91f1-4fc727c8bc03,like,2021-05-07 12:56:51,caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5,GIF,Dogs,positive,50
6033,c7b02507-18a2-4169-91f1-4fc727c8bc03,adore,2021-04-09 16:19:25,311d7214-711f-4f66-bc9a-e835fa54ffb6,GIF,Dogs,positive,72
6034,c7b02507-18a2-4169-91f1-4fc727c8bc03,indifferent,2021-06-14 02:11:20,948f7e9d-49bb-4770-bc9d-cb3fb65cca15,GIF,Dogs,neutral,20
6035,c7b02507-18a2-4169-91f1-4fc727c8bc03,worried,2021-01-22 13:40:03,3a752edf-f723-46a5-bffb-4a9ed6475546,GIF,Dogs,negative,12
6036,c7b02507-18a2-4169-91f1-4fc727c8bc03,scared,2021-02-18 02:31:29,941db1b1-270d-47f8-8a96-43f5a7481f03,GIF,Dogs,negative,15
6037,c7b02507-18a2-4169-91f1-4fc727c8bc03,cherish,2020-09-17 13:34:56,6e9c7f30-264a-4aa0-b3ac-36e852d10906,GIF,Dogs,positive,70
6038,c7b02507-18a2-4169-91f1-4fc727c8bc03,like,2020-12-16 06:19:42,2af7f476-41b6-4147-aac7-0bbcb5043895,GIF,Dogs,positive,50
6039,c7b02507-18a2-4169-91f1-4fc727c8bc03,want,2020-10-06 05:14:04,f7d73e35-248c-4369-9e4d-1f38bea06a5f,GIF,Dogs,positive,70
6040,c7b02507-18a2-4169-91f1-4fc727c8bc03,want,2021-01-19 02:32:13,40f15350-9ac3-4b6c-83c3-51cc7945dd01,GIF,Dogs,positive,70
6041,c7b02507-18a2-4169-91f1-4fc727c8bc03,like,2021-04-11 04:20:07,fd7396b2-a18b-449c-b326-e676aebd7776,GIF,Dogs,positive,50
6042,c7b02507-18a2-4169-91f1-4fc727c8bc03,love,2021-04-14 02:46:34,808f5b0d-17e3-44e1-b58e-7f35ebabaff2,GIF,Dogs,positive,65
6043,c7b02507-18a2-4169-91f1-4fc727c8bc03,hate,2021-05-16 19:09:36,f717de6d-2b64-4ef9-855d-ff1c9460c3fe,GIF,Dogs,negative,5
6044,c7b02507-18a2-4169-91f1-4fc727c8bc03,adore,2020-10-16 16:41:42,346174b1-4661-4cdd-8c47-66dbd013cd56,GIF,Dogs,positive,72
6045,c7b02507-18a2-4169-91f1-4fc727c8bc03,worried,2020-07-17 17:30:35,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,GIF,Dogs,negative,12
6046,c7b02507-18a2-4169-91f1-4fc727c8bc03,peeking,2021-06-08 11:23:52,76a034b7-e163-4735-a15b-b0ff645ca627,GIF,Dogs,neutral,35
6047,c7b02507-18a2-4169-91f1-4fc727c8bc03,super love,2020-11-25 22:43:02,fd7396b2-a18b-449c-b326-e676aebd7776,GIF,Dogs,positive,75
6048,c7b02507-18a2-4169-91f1-4fc727c8bc03,dislike,2020-08-19 01:06:50,f8926cfa-7036-4929-b5db-925c26daea1a,GIF,Dogs,negative,10
6049,c7b02507-18a2-4169-91f1-4fc727c8bc03,indifferent,2021-05-30 21:33:50,0f21b6d6-7be6-484c-9698-d851ad7d43c5,GIF,Dogs,neutral,20
6050,c7b02507-18a2-4169-91f1-4fc727c8bc03,scared,2021-02-21 17:42:09,9664d628-9163-4aae-94e0-311f3bdb2f11,GIF,Dogs,negative,15
6051,c7b02507-18a2-4169-91f1-4fc727c8bc03,love,2021-03-08 15:15:31,56e65b5b-e1b4-4f67-b596-e75bf103783b,GIF,Dogs,positive,65
6052,c7b02507-18a2-4169-91f1-4fc727c8bc03,interested,2021-04-21 00:24:11,7246fed1-8725-4dbb-bccd-5451346f122d,GIF,Dogs,positive,30
6053,c7b02507-18a2-4169-91f1-4fc727c8bc03,heart,2020-06-30 08:18:09,c76c3393-88e2-47b0-ac37-dc4f2053f5a5,GIF,Dogs,positive,60
6054,c7b02507-18a2-4169-91f1-4fc727c8bc03,cherish,2021-06-06 15:48:41,5ffd8b51-164e-47e2-885e-8b8c46eb63ed,GIF,Dogs,positive,70
6055,c7b02507-18a2-4169-91f1-4fc727c8bc03,want,2020-11-16 14:09:31,9e9c6089-692f-406c-afee-50f62c127e9d,GIF,Dogs,positive,70
6056,c7b02507-18a2-4169-91f1-4fc727c8bc03,interested,2021-06-02 21:14:23,3a752edf-f723-46a5-bffb-4a9ed6475546,GIF,Dogs,positive,30
6057,c7b02507-18a2-4169-91f1-4fc727c8bc03,interested,2021-05-17 02:33:10,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,Dogs,positive,30
6058,c7b02507-18a2-4169-91f1-4fc727c8bc03,indifferent,2020-08-21 03:07:02,f4ed8f9c-5eac-4d77-a206-c60afda2921a,GIF,Dogs,neutral,20
6059,c7b02507-18a2-4169-91f1-4fc727c8bc03,adore,2020-12-22 20:43:56,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,Dogs,positive,72
6060,c7b02507-18a2-4169-91f1-4fc727c8bc03,intrigued,2020-11-05 19:01:54,da97952a-2eba-46c4-a19e-3df3c40a1524,GIF,Dogs,positive,45
6061,c7b02507-18a2-4169-91f1-4fc727c8bc03,dislike,2021-03-06 15:19:34,e74edcea-5db4-4412-a4ce-eb7c5adc314a,GIF,Dogs,negative,10
6062,c7b02507-18a2-4169-91f1-4fc727c8bc03,like,2020-09-19 12:00:41,69532ce2-1ffe-4187-8042-0230d115b24e,GIF,Dogs,positive,50
6063,c7b02507-18a2-4169-91f1-4fc727c8bc03,dislike,2021-05-24 06:04:53,9b8a3e97-eee6-4de5-ab88-e00d2c0db6b9,GIF,Dogs,negative,10
6064,c7b02507-18a2-4169-91f1-4fc727c8bc03,disgust,2021-06-16 09:26:57,6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,GIF,Dogs,negative,0
6065,c7b02507-18a2-4169-91f1-4fc727c8bc03,cherish,2021-03-19 00:47:30,0f21b6d6-7be6-484c-9698-d851ad7d43c5,GIF,Dogs,positive,70
6066,c7b02507-18a2-4169-91f1-4fc727c8bc03,intrigued,2021-02-20 08:26:20,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,GIF,Dogs,positive,45
6067,c7b02507-18a2-4169-91f1-4fc727c8bc03,intrigued,2020-10-06 00:32:40,fe224147-e893-4178-b46e-b12f22bd7ed1,GIF,Dogs,positive,45
6068,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,dislike,2021-04-21 00:57:07,f02267ef-8974-43f5-9a2f-03d2c8ec22ca,video,Cooking,negative,10
6069,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,indifferent,2021-03-22 22:19:52,4edc3d1a-a7d9-4db6-89c3-f784d9954172,video,Cooking,neutral,20
6070,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,worried,2021-01-08 09:47:02,c880dbc5-8997-4f38-9055-c254b9133175,video,Cooking,negative,12
6071,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,peeking,2021-06-14 11:37:20,f46eee2a-6024-4046-a6f4-5232366edb87,video,Cooking,neutral,35
6072,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,cherish,2020-09-25 07:48:50,b7e4b060-7b74-408f-b7d7-67a5e1dbfce3,video,Cooking,positive,70
6073,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,hate,2020-12-15 04:03:17,248a8f9f-10ac-4786-adfb-d0c3dd4e4b97,video,Cooking,negative,5
6074,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,dislike,2021-06-06 00:03:25,03e3a23a-a77a-41da-9ecd-3f2ff9e5bc90,video,Cooking,negative,10
6075,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,interested,2020-12-15 08:15:57,7e263bf1-e036-4cc8-9cb8-9beec89027a3,video,Cooking,positive,30
6076,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,cherish,2020-08-12 21:26:47,3ae50cc3-39cc-440a-8e31-3215011f2762,video,Cooking,positive,70
6077,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,adore,2020-09-09 05:02:03,108fc1be-9c15-440a-9cab-634c3f414dcc,video,Cooking,positive,72
6078,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,dislike,2020-07-20 00:36:50,73a9e869-62a6-4508-b146-20dc9de19276,video,Cooking,negative,10
6079,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,adore,2020-09-01 04:38:58,cad2d54d-9555-4dfe-bfcd-7a584895a002,video,Cooking,positive,72
6080,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,adore,2020-10-24 07:10:43,9b8a3e97-eee6-4de5-ab88-e00d2c0db6b9,video,Cooking,positive,72
6081,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,adore,2021-06-06 17:48:38,e206e31b-5f85-4964-b6ea-d7ee5324def1,video,Cooking,positive,72
6082,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,indifferent,2020-12-28 08:49:49,583f2bde-886d-4cf3-a5c4-7cb60cd25df3,video,Cooking,neutral,20
6083,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,worried,2021-03-31 16:35:40,9664d628-9163-4aae-94e0-311f3bdb2f11,video,Cooking,negative,12
6084,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,super love,2021-02-15 16:30:14,1879b698-1639-438e-a07e-ddd735f8d57c,video,Cooking,positive,75
6085,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,want,2021-05-30 03:53:31,bf970f55-66c1-402d-a5d7-f086421516c9,video,Cooking,positive,70
6086,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,like,2021-06-18 07:44:58,f46eee2a-6024-4046-a6f4-5232366edb87,video,Cooking,positive,50
6087,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,indifferent,2020-07-15 11:34:29,740a4abd-187d-4783-990b-161c52fb5f86,video,Cooking,neutral,20
6088,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,heart,2020-10-12 23:18:14,163daa38-8b77-48c9-9af6-37a6c1447ac2,video,Cooking,positive,60
6089,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,cherish,2021-03-29 13:10:41,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,video,Cooking,positive,70
6090,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,disgust,2020-10-18 09:01:37,e57c1d53-11ce-4df6-bb4b-85647776fd6d,video,Cooking,negative,0
6091,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,intrigued,2021-03-02 03:04:22,7f8ef27a-73f4-4bc1-aa62-f8aaea817294,video,Cooking,positive,45
6092,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,worried,2020-10-09 22:22:53,d6204684-926d-41db-ae9c-a7bf2e76313a,video,Cooking,negative,12
6093,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,intrigued,2020-08-03 07:40:26,1e6db00c-22dd-4ae9-80e3-95f7a88b18b8,video,Cooking,positive,45
6094,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,cherish,2021-01-07 05:50:36,4bc62825-3109-4796-9465-1bf853165347,video,Cooking,positive,70
6095,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,heart,2020-07-24 10:44:31,acfcd174-178c-4af3-8118-5be702fb80cf,video,Cooking,positive,60
6096,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,like,2021-03-04 09:56:11,49f49bcf-17fe-4edd-990d-16c3d1df931b,video,Cooking,positive,50
6097,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,disgust,2020-10-05 10:06:47,122c3e03-0a96-4d62-9d17-27f8e2b6ba58,video,Cooking,negative,0
6098,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,dislike,2020-11-13 13:14:59,4291e9a9-b4a8-42e1-b032-520b16f93888,video,Cooking,negative,10
6099,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,heart,2021-05-12 07:46:21,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,video,Cooking,positive,60
6100,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,intrigued,2021-04-08 18:51:30,e206e31b-5f85-4964-b6ea-d7ee5324def1,video,Cooking,positive,45
6101,2677e7fa-4c0e-44c5-9d4c-66615a42e86f,heart,2020-10-05 14:11:03,c5d04879-87bd-4950-9e63-334382ef53af,photo,Dogs,positive,60
6102,2677e7fa-4c0e-44c5-9d4c-66615a42e86f,adore,2021-03-15 13:29:06,bcdf88dc-2a52-4716-bc24-a1b46040c8ce,photo,Dogs,positive,72
6103,2677e7fa-4c0e-44c5-9d4c-66615a42e86f,scared,2021-04-14 08:02:04,877ce8ba-564f-4b86-9cdc-94a93d9a7997,photo,Dogs,negative,15
6104,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,intrigued,2021-04-17 21:34:38,192a526b-4952-4bda-b659-4661dab12716,photo,Education,positive,45
6105,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,hate,2021-06-04 07:36:34,1798905d-6c3a-4e5d-a9d1-ce429b1260d7,photo,Education,negative,5
6106,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,like,2020-08-16 17:41:18,19fa2bc2-96ab-45b6-99de-1995c2bee330,photo,Education,positive,50
6107,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,cherish,2021-01-24 13:02:17,b76ebf8d-3f04-4e7f-aec8-22575f68d9e2,photo,Education,positive,70
6108,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,dislike,2020-10-06 11:33:16,2129de92-ee91-425f-a854-07c553ee0b74,photo,Education,negative,10
6109,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,heart,2020-08-20 08:30:36,132b1407-16fa-48f8-8112-3e426974bbb7,photo,Education,positive,60
6110,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,dislike,2021-03-11 04:40:43,596342af-6379-4551-8379-f4b805f9d576,photo,Education,negative,10
6111,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,hate,2020-09-04 01:10:17,76a034b7-e163-4735-a15b-b0ff645ca627,photo,Education,negative,5
6112,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,super love,2020-08-20 02:36:48,2dd186bb-7a28-4e80-99c7-f1936afc7b49,photo,Education,positive,75
6113,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,love,2021-05-17 00:24:21,fd7396b2-a18b-449c-b326-e676aebd7776,photo,Education,positive,65
6114,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,intrigued,2021-01-12 23:27:59,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,photo,Education,positive,45
6115,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,super love,2020-10-30 19:28:59,6fd58dea-315a-4ab2-8023-424a6ff455cd,photo,Education,positive,75
6116,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,heart,2020-07-18 00:22:21,374634b7-aead-4f2f-9303-c15f456c4094,photo,Education,positive,60
6117,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,love,2020-12-24 07:20:27,26c9a1fc-78b0-460b-8931-cec1dc87aa0d,photo,Education,positive,65
6118,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,worried,2021-05-19 23:15:17,92423e9a-4e8c-49bc-be75-c819912696ce,photo,Education,negative,12
6119,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,dislike,2021-04-20 01:40:46,35d6a1f3-e358-4d4b-8074-05f3b7f35c2a,photo,Education,negative,10
6120,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,disgust,2021-01-14 23:43:40,8665a934-dc22-482b-9289-2e2c9d6a4095,photo,Education,negative,0
6121,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,cherish,2020-09-30 11:35:06,76a034b7-e163-4735-a15b-b0ff645ca627,photo,Education,positive,70
6122,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,hate,2021-02-25 04:44:35,9e9c6089-692f-406c-afee-50f62c127e9d,photo,Education,negative,5
6123,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,like,2021-05-13 22:30:12,7246fed1-8725-4dbb-bccd-5451346f122d,photo,Education,positive,50
6124,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,intrigued,2021-04-04 17:33:54,9d0a0b94-b081-40d7-bf56-6f8f4750dbaf,photo,Education,positive,45
6125,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,super love,2020-10-23 04:37:23,7d8c8c77-77a8-4743-b35f-349c0ac07866,photo,Education,positive,75
6126,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,heart,2021-01-19 01:39:10,34fcadd6-fa9b-4404-981a-c70c86cde556,photo,Education,positive,60
6127,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,indifferent,2020-08-08 06:50:52,b726d35b-6345-4ed9-8431-fc75e38ba179,photo,Education,neutral,20
